shipment_id,warehouse_id,date,destination_region,delivery_days,sla_days,weight_kg,carrier,status,on_time
SH004373,WH06,2023-04-29,Nordeste,2,7,33.13,Jadlog,Em trânsito,1
SH004374,WH10,2023-08-04,Sul,5,5,4.28,Correios,Entregue,1
SH004375,WH07,2024-06-18,Centro-Oeste,1,7,5.08,Azul Cargo,Entregue,1
SH004376,WH04,2023-07-15,Centro-Oeste,6,7,4.34,Correios,Entregue,1
SH004377,WH09,2024-06-22,Sul,13,3,7.01,Azul Cargo,Entregue,0
SH004378,WH08,2023-06-07,Sudeste,14,10,0.92,Correios,Entregue,0
SH004379,WH09,2024-01-09,Centro-Oeste,8,5,20.34,Total Express,Entregue,0
SH004380,WH05,2023-05-30,Centro-Oeste,14,5,1.03,Correios,Entregue,0
SH004381,WH11,2023-10-05,Nordeste,12,7,7.81,Total Express,Entregue,0
SH004382,WH12,2023-03-04,Sudeste,14,5,0.86,Correios,Entregue,0
SH004383,WH01,2024-02-12,Sudeste,3,10,12.76,Jadlog,Entregue,1
SH004384,WH08,2023-06-27,Nordeste,11,10,7.18,Total Express,Entregue,0
SH004385,WH12,2023-08-13,Sudeste,12,7,0.01,Correios,Entregue,0
SH004386,WH08,2024-02-18,Sul,11,3,6.77,Total Express,Entregue,0
SH004387,WH07,2023-03-27,Centro-Oeste,8,10,5.42,Correios,Atrasado,1
SH004388,WH07,2024-01-26,Norte,7,7,29.46,Azul Cargo,Entregue,1
SH004389,WH05,2024-03-17,Sul,7,3,10.96,Total Express,Entregue,0
SH004390,WH08,2024-04-01,Nordeste,6,7,21.07,Jadlog,Em trânsito,1
SH004391,WH03,2023-06-09,Nordeste,5,3,1.87,Azul Cargo,Entregue,0
SH004392,WH11,2023-07-28,Nordeste,10,7,1.62,Azul Cargo,Entregue,0
SH004393,WH05,2024-02-14,Norte,3,5,2.42,Jadlog,Entregue,1
SH004394,WH10,2023-02-06,Sul,13,5,34.52,Total Express,Em trânsito,0
SH004395,WH10,2023-06-13,Norte,8,7,1.26,Total Express,Entregue,0
SH004396,WH09,2024-04-15,Centro-Oeste,10,10,7.93,Total Express,Entregue,1
SH004397,WH11,2024-01-24,Nordeste,6,3,0.95,Correios,Entregue,0
SH004398,WH08,2024-05-26,Norte,3,5,17.06,Azul Cargo,Entregue,1
SH004399,WH09,2023-05-20,Centro-Oeste,14,10,5.83,Jadlog,Atrasado,0
SH004400,WH08,2023-01-20,Centro-Oeste,13,3,11.35,Jadlog,Entregue,0
SH004401,WH06,2023-09-25,Centro-Oeste,3,7,0.89,Correios,Entregue,1
SH004402,WH07,2023-04-16,Nordeste,6,10,6.78,Correios,Atrasado,1
SH004403,WH12,2024-04-17,Sudeste,7,3,1.72,Jadlog,Entregue,0
SH004404,WH06,2024-01-07,Centro-Oeste,13,5,4.71,Azul Cargo,Em trânsito,0
SH004405,WH02,2023-10-03,Sudeste,5,3,2.51,Jadlog,Entregue,0
SH004406,WH01,2024-04-17,Centro-Oeste,4,7,7.89,Correios,Entregue,1
SH004407,WH01,2023-08-28,Norte,1,3,26.88,Azul Cargo,Entregue,1
SH004408,WH12,2023-12-16,Centro-Oeste,7,5,6.08,Azul Cargo,Atrasado,0
SH004409,WH07,2023-01-08,Nordeste,4,3,28.07,Jadlog,Entregue,0
SH004410,WH08,2024-04-15,Nordeste,6,3,17.9,Correios,Em trânsito,0
SH004411,WH01,2023-03-22,Sudeste,4,3,16.49,Correios,Entregue,0
SH004412,WH12,2023-10-20,Sudeste,3,10,18.23,Total Express,Entregue,1
SH004413,WH01,2023-06-29,Sul,4,3,14.88,Jadlog,Em trânsito,0
SH004414,WH07,2023-09-21,Norte,12,7,2.73,Total Express,Entregue,0
SH004415,WH11,2024-02-21,Sul,7,5,21.87,Azul Cargo,Entregue,0
SH004416,WH12,2023-05-07,Centro-Oeste,11,3,5.66,Total Express,Em trânsito,0
SH004417,WH05,2023-05-02,Sudeste,13,3,3.76,Correios,Entregue,0
SH004418,WH09,2024-02-23,Nordeste,1,10,21.48,Total Express,Entregue,1
SH004419,WH09,2023-06-02,Norte,3,5,11.52,Jadlog,Entregue,1
SH004420,WH07,2023-07-10,Nordeste,3,7,3.5,Azul Cargo,Entregue,1
SH004421,WH12,2023-10-23,Sudeste,7,5,26.24,Jadlog,Entregue,0
SH004422,WH07,2023-02-22,Sul,14,10,9.29,Azul Cargo,Entregue,0
SH004423,WH02,2023-11-03,Norte,5,3,0.29,Azul Cargo,Entregue,0
SH004424,WH02,2024-05-10,Sudeste,1,7,8.98,Correios,Entregue,1
SH004425,WH10,2023-11-18,Nordeste,12,10,37.23,Correios,Entregue,0
SH004426,WH11,2024-01-17,Centro-Oeste,10,7,2.12,Total Express,Em trânsito,0
SH004427,WH01,2023-08-29,Centro-Oeste,14,5,4.3,Jadlog,Entregue,0
SH004428,WH07,2023-08-26,Centro-Oeste,4,5,3.11,Total Express,Entregue,1
SH004429,WH05,2023-12-19,Sul,6,3,2.99,Total Express,Entregue,0
SH004430,WH01,2024-03-16,Nordeste,5,10,0.96,Jadlog,Extraviado,1
SH004431,WH07,2023-05-02,Norte,9,3,7.54,Azul Cargo,Entregue,0
SH004432,WH07,2023-04-05,Sudeste,11,7,20.47,Total Express,Entregue,0
SH004433,WH10,2023-03-03,Centro-Oeste,7,7,3.29,Jadlog,Entregue,1
SH004434,WH03,2023-04-04,Centro-Oeste,9,7,14.9,Correios,Entregue,0
SH004435,WH03,2023-09-26,Sul,14,5,10.21,Correios,Em trânsito,0
SH004436,WH04,2023-03-15,Centro-Oeste,13,10,2.86,Azul Cargo,Entregue,0
SH004437,WH07,2023-12-31,Sul,9,5,10.12,Azul Cargo,Entregue,0
SH004438,WH07,2024-02-07,Sul,6,3,8.87,Jadlog,Atrasado,0
SH004439,WH11,2023-04-01,Sul,5,7,3.07,Correios,Entregue,1
SH004440,WH08,2023-11-14,Centro-Oeste,9,10,0.2,Jadlog,Atrasado,1
SH004441,WH09,2024-03-11,Centro-Oeste,14,7,6.27,Correios,Entregue,0
SH004442,WH05,2024-03-04,Norte,1,3,4.68,Correios,Entregue,1
SH004443,WH10,2024-05-25,Sul,1,7,3.99,Total Express,Entregue,1
SH004444,WH11,2023-06-09,Sudeste,6,5,14.39,Azul Cargo,Entregue,0
SH004445,WH08,2023-10-04,Nordeste,10,7,14.83,Total Express,Entregue,0
SH004446,WH01,2023-06-10,Sul,8,5,31.36,Total Express,Entregue,0
SH004447,WH11,2024-01-15,Sudeste,3,5,0.33,Total Express,Em trânsito,1
SH004448,WH02,2023-09-08,Sul,14,3,28.94,Total Express,Entregue,0
SH004449,WH08,2023-01-03,Centro-Oeste,10,5,13.46,Correios,Entregue,0
SH004450,WH08,2023-03-28,Centro-Oeste,8,10,12.93,Jadlog,Entregue,1
SH004451,WH09,2024-03-14,Norte,1,5,58.02,Azul Cargo,Entregue,1
SH004452,WH12,2023-01-10,Norte,8,7,0.97,Azul Cargo,Entregue,0
SH004453,WH07,2024-06-27,Sul,11,5,19.51,Azul Cargo,Entregue,0
SH004454,WH08,2023-08-24,Centro-Oeste,12,10,10.8,Total Express,Entregue,0
SH004455,WH02,2023-11-29,Sul,1,5,2.12,Jadlog,Entregue,1
SH004456,WH08,2024-04-11,Sudeste,1,3,17.68,Jadlog,Atrasado,1
SH004457,WH12,2023-10-22,Sul,3,3,5.33,Correios,Atrasado,1
SH004458,WH03,2023-01-09,Norte,12,10,3.5,Jadlog,Entregue,0
SH004459,WH10,2023-09-25,Nordeste,14,7,10.33,Correios,Entregue,0
SH004460,WH04,2023-01-06,Sudeste,7,7,7.78,Jadlog,Em trânsito,1
SH004461,WH12,2024-04-12,Norte,6,3,2.05,Jadlog,Entregue,0
SH004462,WH07,2023-04-16,Centro-Oeste,6,10,15.76,Correios,Entregue,1
SH004463,WH07,2024-03-03,Sul,1,7,4.49,Correios,Em trânsito,1
SH004464,WH06,2023-05-16,Norte,1,7,8.13,Jadlog,Entregue,1
SH004465,WH01,2023-07-20,Norte,13,5,4.09,Correios,Entregue,0
SH004466,WH09,2023-10-04,Centro-Oeste,10,7,6.96,Azul Cargo,Entregue,0
SH004467,WH03,2024-06-03,Nordeste,3,7,3.45,Total Express,Em trânsito,1
SH004468,WH10,2023-10-18,Centro-Oeste,2,3,7.87,Jadlog,Entregue,1
SH004469,WH04,2024-05-04,Sul,1,5,2.1,Total Express,Entregue,1
SH004470,WH02,2023-01-26,Centro-Oeste,2,7,3.99,Azul Cargo,Entregue,1
SH004471,WH05,2023-02-19,Sul,12,3,2.88,Total Express,Entregue,0
SH004472,WH06,2024-01-19,Centro-Oeste,9,7,5.37,Correios,Entregue,0
SH004473,WH11,2024-02-14,Nordeste,7,3,21.28,Azul Cargo,Atrasado,0
SH004474,WH06,2024-03-19,Sul,11,5,8.21,Jadlog,Entregue,0
SH004475,WH11,2023-01-21,Sul,5,7,6.62,Azul Cargo,Atrasado,1
SH004476,WH01,2023-06-30,Norte,9,10,10.19,Correios,Entregue,1
SH004477,WH04,2023-07-27,Centro-Oeste,11,3,18.42,Correios,Entregue,0
SH004478,WH10,2024-06-28,Norte,4,5,4.23,Correios,Atrasado,1
SH004479,WH04,2023-04-14,Sudeste,13,7,19.74,Azul Cargo,Extraviado,0
SH004480,WH03,2023-02-24,Sul,9,10,3.45,Total Express,Atrasado,1
SH004481,WH07,2023-02-12,Nordeste,14,3,22.6,Total Express,Entregue,0
SH004482,WH04,2023-05-28,Nordeste,2,7,21.52,Azul Cargo,Entregue,1
SH004483,WH07,2023-05-30,Sul,2,5,10.72,Azul Cargo,Entregue,1
SH004484,WH03,2023-09-06,Norte,9,5,5.29,Total Express,Entregue,0
SH004485,WH04,2023-06-30,Sul,6,7,6.42,Azul Cargo,Entregue,1
SH004486,WH03,2024-01-02,Sudeste,11,3,20.12,Jadlog,Entregue,0
SH004487,WH04,2024-02-23,Sudeste,6,5,1.03,Total Express,Em trânsito,0
SH004488,WH12,2023-10-28,Sudeste,4,5,18.55,Jadlog,Entregue,1
SH004489,WH10,2023-09-18,Sul,11,10,1.72,Correios,Entregue,0
SH004490,WH04,2023-01-04,Centro-Oeste,11,3,20.28,Total Express,Entregue,0
SH004491,WH12,2023-05-23,Norte,10,3,27.79,Azul Cargo,Entregue,0
SH004492,WH04,2023-12-10,Nordeste,6,10,8.65,Jadlog,Entregue,1
SH004493,WH03,2023-09-01,Centro-Oeste,9,7,16.78,Total Express,Entregue,0
SH004494,WH11,2023-04-06,Sul,13,5,2.71,Correios,Entregue,0
SH004495,WH06,2024-04-08,Norte,2,3,17.72,Correios,Entregue,1
SH004496,WH12,2023-03-18,Sul,2,5,14.56,Total Express,Entregue,1
SH004497,WH05,2023-03-22,Nordeste,1,10,1.46,Correios,Entregue,1
SH004498,WH06,2023-03-10,Sul,13,3,8.42,Correios,Entregue,0
SH004499,WH12,2023-06-22,Sul,8,10,17.44,Azul Cargo,Entregue,1
SH004500,WH07,2023-03-13,Centro-Oeste,7,10,1.17,Jadlog,Entregue,1
SH004501,WH04,2023-10-30,Sul,5,5,12.91,Azul Cargo,Em trânsito,1
SH004502,WH11,2023-09-25,Nordeste,6,7,19.39,Azul Cargo,Entregue,1
SH004503,WH09,2024-02-26,Centro-Oeste,11,3,5.14,Azul Cargo,Entregue,0
SH004504,WH01,2023-05-03,Sul,2,5,5.77,Azul Cargo,Entregue,1
SH004505,WH12,2024-05-18,Sul,8,7,3.85,Jadlog,Entregue,0
SH004506,WH08,2024-05-11,Sudeste,11,7,2.48,Correios,Entregue,0
SH004507,WH02,2023-02-19,Sudeste,6,10,38.0,Total Express,Em trânsito,1
SH004508,WH03,2024-06-30,Centro-Oeste,5,5,14.59,Correios,Entregue,1
SH004509,WH02,2024-01-24,Nordeste,9,7,0.65,Correios,Entregue,0
SH004510,WH10,2024-02-18,Sul,11,7,31.52,Total Express,Entregue,0
SH004511,WH06,2024-02-03,Norte,1,10,1.47,Correios,Entregue,1
SH004512,WH05,2023-12-05,Centro-Oeste,11,5,30.93,Total Express,Entregue,0
SH004513,WH07,2023-04-12,Centro-Oeste,1,3,7.21,Correios,Entregue,1
SH004514,WH09,2023-10-21,Sul,1,3,7.98,Jadlog,Entregue,1
SH004515,WH07,2023-08-22,Centro-Oeste,10,3,9.32,Jadlog,Entregue,0
SH004516,WH11,2023-07-31,Norte,6,7,1.18,Jadlog,Atrasado,1
SH004517,WH09,2023-12-06,Centro-Oeste,9,7,13.12,Correios,Entregue,0
SH004518,WH05,2024-01-04,Nordeste,13,10,12.74,Jadlog,Entregue,0
SH004519,WH03,2023-03-18,Norte,8,10,10.35,Azul Cargo,Entregue,1
SH004520,WH03,2023-03-31,Nordeste,6,7,26.25,Total Express,Extraviado,1
SH004521,WH04,2023-04-04,Sudeste,9,10,7.81,Jadlog,Entregue,1
SH004522,WH12,2023-09-17,Sudeste,1,5,14.88,Correios,Entregue,1
SH004523,WH02,2023-03-27,Sul,6,3,4.97,Azul Cargo,Entregue,0
SH004524,WH03,2024-01-31,Sul,4,3,31.02,Jadlog,Entregue,0
SH004525,WH11,2023-01-19,Centro-Oeste,8,10,32.28,Jadlog,Entregue,1
SH004526,WH09,2024-01-21,Sudeste,2,5,7.9,Jadlog,Entregue,1
SH004527,WH09,2024-01-18,Centro-Oeste,10,10,15.98,Correios,Entregue,1
SH004528,WH12,2023-09-16,Centro-Oeste,7,3,3.19,Total Express,Entregue,0
SH004529,WH08,2023-04-26,Nordeste,10,5,12.38,Total Express,Entregue,0
SH004530,WH02,2023-01-21,Norte,2,5,1.07,Azul Cargo,Atrasado,1
SH004531,WH12,2023-04-06,Nordeste,10,3,23.82,Total Express,Entregue,0
SH004532,WH09,2024-03-24,Nordeste,4,10,15.34,Jadlog,Entregue,1
SH004533,WH05,2023-03-27,Nordeste,9,10,37.19,Total Express,Entregue,1
SH004534,WH08,2023-04-17,Norte,11,10,18.07,Total Express,Atrasado,0
SH004535,WH06,2023-07-13,Nordeste,8,10,2.43,Total Express,Entregue,1
SH004536,WH02,2024-03-21,Sul,9,3,7.56,Jadlog,Entregue,0
SH004537,WH01,2024-05-01,Centro-Oeste,2,3,9.38,Jadlog,Entregue,1
SH004538,WH04,2023-10-27,Nordeste,5,7,21.16,Total Express,Entregue,1
SH004539,WH04,2023-11-26,Sudeste,4,7,9.59,Jadlog,Entregue,1
SH004540,WH07,2023-05-20,Norte,11,10,7.77,Jadlog,Em trânsito,0
SH004541,WH02,2023-02-11,Centro-Oeste,8,10,14.98,Total Express,Entregue,1
SH004542,WH04,2023-04-26,Nordeste,2,3,12.33,Jadlog,Atrasado,1
SH004543,WH10,2024-04-13,Norte,3,3,16.58,Total Express,Entregue,1
SH004544,WH11,2023-01-30,Norte,4,10,7.74,Jadlog,Entregue,1
SH004545,WH01,2023-11-10,Sudeste,14,7,15.43,Total Express,Entregue,0
SH004546,WH07,2023-07-02,Norte,7,10,42.53,Correios,Entregue,1
SH004547,WH11,2024-04-20,Centro-Oeste,2,5,2.41,Correios,Em trânsito,1
SH004548,WH03,2023-12-31,Norte,12,10,0.64,Azul Cargo,Entregue,0
SH004549,WH12,2023-10-10,Nordeste,8,3,10.15,Total Express,Entregue,0
SH004550,WH08,2023-08-02,Sul,6,3,2.07,Total Express,Entregue,0
SH004551,WH12,2023-09-05,Norte,7,3,2.16,Azul Cargo,Entregue,0
SH004552,WH01,2024-02-01,Centro-Oeste,4,3,13.38,Jadlog,Entregue,0
SH004553,WH12,2023-06-18,Nordeste,1,5,6.58,Total Express,Entregue,1
SH004554,WH01,2024-02-05,Norte,14,3,0.4,Jadlog,Entregue,0
SH004555,WH09,2023-06-17,Norte,2,3,9.9,Total Express,Entregue,1
SH004556,WH05,2024-05-08,Nordeste,10,7,3.36,Azul Cargo,Entregue,0
SH004557,WH11,2023-11-14,Norte,13,7,6.83,Azul Cargo,Entregue,0
SH004558,WH04,2024-06-11,Nordeste,6,5,0.48,Azul Cargo,Em trânsito,0
SH004559,WH04,2023-09-20,Sudeste,1,7,0.79,Jadlog,Entregue,1
SH004560,WH08,2023-11-01,Sul,10,3,2.55,Correios,Entregue,0
SH004561,WH09,2023-07-25,Norte,7,7,15.2,Total Express,Entregue,1
SH004562,WH07,2024-04-27,Sudeste,14,10,18.73,Azul Cargo,Em trânsito,0
SH004563,WH08,2024-01-29,Nordeste,8,10,5.05,Correios,Entregue,1
SH004564,WH02,2024-03-24,Sul,8,10,1.61,Correios,Entregue,1
SH004565,WH10,2023-07-22,Norte,2,3,33.06,Total Express,Em trânsito,1
SH004566,WH07,2023-02-10,Sudeste,11,3,18.57,Azul Cargo,Entregue,0
SH004567,WH04,2023-01-04,Nordeste,13,10,2.16,Azul Cargo,Entregue,0
SH004568,WH08,2023-10-20,Norte,4,3,3.09,Azul Cargo,Entregue,0
SH004569,WH10,2023-10-26,Sudeste,13,3,0.45,Total Express,Extraviado,0
SH004570,WH08,2023-05-04,Sul,14,5,27.74,Jadlog,Entregue,0
SH004571,WH10,2023-12-09,Sul,9,3,32.49,Azul Cargo,Entregue,0
SH004572,WH02,2023-01-24,Sudeste,13,3,1.04,Azul Cargo,Entregue,0
SH004573,WH09,2024-04-05,Sul,6,7,1.91,Correios,Entregue,1
SH004574,WH06,2024-05-11,Sul,14,5,2.76,Jadlog,Entregue,0
SH004575,WH11,2023-12-08,Sudeste,13,5,2.39,Correios,Entregue,0
SH004576,WH05,2023-04-12,Nordeste,7,5,33.88,Correios,Entregue,0
SH004577,WH09,2023-02-18,Centro-Oeste,5,10,3.63,Jadlog,Entregue,1
SH004578,WH03,2023-04-06,Norte,11,10,5.64,Azul Cargo,Entregue,0
SH004579,WH05,2023-12-28,Sul,9,5,0.85,Total Express,Entregue,0
SH004580,WH05,2023-12-25,Nordeste,4,10,11.88,Total Express,Entregue,1
SH004581,WH08,2023-04-13,Nordeste,7,3,3.71,Azul Cargo,Entregue,0
SH004582,WH09,2023-04-10,Centro-Oeste,8,7,3.38,Total Express,Entregue,0
SH004583,WH12,2024-06-16,Sudeste,6,3,45.33,Jadlog,Entregue,0
SH004584,WH09,2023-05-02,Sul,1,7,0.47,Correios,Entregue,1
SH004585,WH05,2024-03-27,Norte,6,5,2.49,Azul Cargo,Entregue,0
SH004586,WH02,2023-12-11,Sul,7,3,8.64,Azul Cargo,Entregue,0
SH004587,WH10,2023-12-02,Norte,4,10,9.91,Azul Cargo,Em trânsito,1
SH004588,WH06,2023-11-26,Norte,14,10,14.98,Azul Cargo,Entregue,0
SH004589,WH04,2024-02-13,Centro-Oeste,14,10,2.82,Azul Cargo,Entregue,0
SH004590,WH09,2023-11-25,Norte,11,7,6.01,Total Express,Entregue,0
SH004591,WH08,2023-10-11,Sudeste,1,3,4.06,Correios,Entregue,1
SH004592,WH06,2023-09-18,Norte,7,5,21.59,Correios,Entregue,0
SH004593,WH02,2023-08-18,Nordeste,3,5,5.35,Jadlog,Atrasado,1
SH004594,WH03,2023-02-07,Nordeste,6,5,3.63,Jadlog,Entregue,0
SH004595,WH02,2023-10-11,Sul,6,10,11.51,Total Express,Atrasado,1
SH004596,WH06,2024-04-02,Norte,3,10,1.36,Jadlog,Atrasado,1
SH004597,WH04,2024-04-12,Centro-Oeste,2,7,22.68,Correios,Entregue,1
SH004598,WH01,2023-07-11,Norte,5,7,3.93,Jadlog,Entregue,1
SH004599,WH09,2024-05-20,Norte,12,3,20.85,Correios,Entregue,0
SH004600,WH06,2024-02-02,Norte,10,7,57.04,Correios,Em trânsito,0
SH004601,WH02,2023-09-21,Centro-Oeste,3,5,0.26,Correios,Atrasado,1
SH004602,WH03,2023-09-16,Sul,3,5,2.56,Azul Cargo,Entregue,1
SH004603,WH08,2023-01-04,Norte,8,10,16.48,Jadlog,Em trânsito,1
SH004604,WH09,2024-03-22,Sul,10,7,1.04,Correios,Entregue,0
SH004605,WH09,2024-04-05,Centro-Oeste,4,7,7.1,Correios,Entregue,1
SH004606,WH05,2024-03-29,Sul,5,3,1.96,Jadlog,Entregue,0
SH004607,WH04,2023-05-12,Sul,8,7,7.61,Total Express,Entregue,0
SH004608,WH05,2023-01-21,Sudeste,1,7,0.15,Jadlog,Entregue,1
SH004609,WH12,2024-03-02,Norte,7,7,1.96,Correios,Entregue,1
SH004610,WH01,2023-02-20,Sul,5,5,3.86,Jadlog,Entregue,1
SH004611,WH03,2024-04-15,Norte,13,10,2.65,Total Express,Em trânsito,0
SH004612,WH11,2024-01-23,Sudeste,2,10,5.38,Azul Cargo,Entregue,1
SH004613,WH09,2023-02-01,Sudeste,2,3,1.88,Jadlog,Entregue,1
SH004614,WH12,2023-01-29,Sul,8,10,20.63,Total Express,Entregue,1
SH004615,WH08,2023-12-17,Sul,10,3,8.81,Jadlog,Entregue,0
SH004616,WH04,2023-06-27,Sudeste,4,3,4.46,Correios,Atrasado,0
SH004617,WH01,2023-06-18,Nordeste,14,5,4.2,Total Express,Entregue,0
SH004618,WH03,2023-10-29,Sul,2,5,3.36,Azul Cargo,Entregue,1
SH004619,WH04,2024-06-05,Nordeste,10,5,8.44,Total Express,Entregue,0
SH004620,WH04,2024-04-12,Centro-Oeste,10,3,9.09,Jadlog,Entregue,0
SH004621,WH01,2023-05-31,Centro-Oeste,11,5,57.32,Correios,Entregue,0
SH004622,WH06,2024-01-19,Centro-Oeste,8,5,11.9,Correios,Em trânsito,0
SH004623,WH11,2023-01-04,Sul,12,10,9.1,Azul Cargo,Em trânsito,0
SH004624,WH11,2023-07-03,Sul,6,3,0.47,Total Express,Entregue,0
SH004625,WH12,2023-04-18,Centro-Oeste,9,10,9.58,Azul Cargo,Entregue,1
SH004626,WH09,2023-02-15,Nordeste,5,5,8.2,Azul Cargo,Entregue,1
SH004627,WH08,2023-03-26,Sul,1,10,27.23,Jadlog,Entregue,1
SH004628,WH02,2023-05-13,Sul,12,5,15.39,Total Express,Entregue,0
SH004629,WH07,2023-06-18,Norte,3,10,7.84,Azul Cargo,Entregue,1
SH004630,WH03,2024-04-10,Norte,5,5,3.11,Jadlog,Atrasado,1
SH004631,WH06,2023-11-06,Norte,10,7,15.04,Total Express,Entregue,0
SH004632,WH02,2024-01-23,Sudeste,12,5,4.06,Azul Cargo,Entregue,0
SH004633,WH08,2023-11-29,Sul,5,5,5.22,Total Express,Entregue,1
SH004634,WH04,2023-11-20,Centro-Oeste,7,3,14.15,Correios,Entregue,0
SH004635,WH06,2023-06-03,Sudeste,5,5,4.49,Total Express,Entregue,1
SH004636,WH03,2023-07-25,Sudeste,9,3,4.23,Total Express,Entregue,0
SH004637,WH01,2023-11-06,Sudeste,14,7,7.0,Correios,Atrasado,0
SH004638,WH02,2024-01-16,Centro-Oeste,8,3,13.07,Total Express,Entregue,0
SH004639,WH10,2023-03-21,Sudeste,5,7,34.13,Azul Cargo,Atrasado,1
SH004640,WH08,2023-10-17,Norte,6,3,1.93,Azul Cargo,Entregue,0
SH004641,WH12,2024-05-31,Sudeste,7,3,3.49,Total Express,Entregue,0
SH004642,WH06,2023-12-17,Nordeste,13,3,50.68,Jadlog,Entregue,0
SH004643,WH12,2023-12-03,Norte,7,3,11.52,Total Express,Entregue,0
SH004644,WH04,2023-08-05,Sul,14,10,0.12,Correios,Entregue,0
SH004645,WH09,2023-01-28,Sul,9,7,27.0,Azul Cargo,Entregue,0
SH004646,WH07,2023-05-25,Norte,3,10,3.98,Jadlog,Entregue,1
SH004647,WH01,2024-05-02,Sul,11,3,9.58,Total Express,Entregue,0
SH004648,WH06,2023-10-05,Centro-Oeste,5,7,5.49,Azul Cargo,Entregue,1
SH004649,WH04,2023-12-06,Centro-Oeste,7,10,2.3,Total Express,Entregue,1
SH004650,WH06,2024-04-09,Sudeste,6,7,11.06,Azul Cargo,Entregue,1
SH004651,WH11,2023-06-23,Nordeste,4,5,2.9,Correios,Em trânsito,1
SH004652,WH08,2024-01-23,Sudeste,4,7,3.11,Total Express,Entregue,1
SH004653,WH09,2024-01-30,Nordeste,5,10,19.48,Jadlog,Entregue,1
SH004654,WH03,2023-02-27,Sul,13,5,12.36,Jadlog,Entregue,0
SH004655,WH02,2023-10-22,Norte,13,7,30.07,Jadlog,Entregue,0
SH004656,WH10,2023-05-22,Sudeste,3,3,6.91,Azul Cargo,Entregue,1
SH004657,WH07,2023-09-01,Centro-Oeste,5,7,8.44,Azul Cargo,Entregue,1
SH004658,WH07,2023-05-03,Sudeste,14,10,0.86,Azul Cargo,Entregue,0
SH004659,WH03,2023-07-28,Centro-Oeste,12,3,5.35,Correios,Em trânsito,0
SH004660,WH05,2024-02-15,Norte,2,5,0.6,Correios,Entregue,1
SH004661,WH10,2024-04-14,Norte,8,5,5.17,Correios,Em trânsito,0
SH004662,WH08,2023-04-14,Norte,1,7,6.31,Total Express,Entregue,1
SH004663,WH03,2023-05-10,Sudeste,2,5,2.28,Azul Cargo,Entregue,1
SH004664,WH08,2024-05-18,Centro-Oeste,12,10,23.18,Azul Cargo,Entregue,0
SH004665,WH03,2023-11-22,Sul,8,5,4.93,Jadlog,Entregue,0
SH004666,WH04,2024-04-15,Nordeste,12,10,0.68,Correios,Entregue,0
SH004667,WH03,2023-10-04,Norte,14,3,5.94,Correios,Entregue,0
SH004668,WH05,2024-03-20,Sul,14,10,9.53,Total Express,Entregue,0
SH004669,WH12,2023-07-22,Sudeste,5,3,7.8,Azul Cargo,Entregue,0
SH004670,WH08,2023-10-09,Nordeste,2,3,9.94,Jadlog,Entregue,1
SH004671,WH05,2024-01-10,Sul,7,10,25.7,Total Express,Entregue,1
SH004672,WH07,2023-10-28,Sul,2,7,0.36,Correios,Entregue,1
SH004673,WH04,2023-12-23,Norte,3,5,18.68,Total Express,Entregue,1
SH004674,WH12,2023-08-28,Sul,3,3,5.66,Total Express,Entregue,1
SH004675,WH10,2023-01-15,Sul,14,3,5.81,Jadlog,Extraviado,0
SH004676,WH02,2023-11-20,Nordeste,8,7,10.71,Jadlog,Em trânsito,0
SH004677,WH06,2023-02-14,Nordeste,11,3,10.8,Total Express,Entregue,0
SH004678,WH12,2024-02-13,Sudeste,2,5,1.34,Azul Cargo,Entregue,1
SH004679,WH05,2023-05-13,Norte,13,3,12.06,Azul Cargo,Entregue,0
SH004680,WH08,2023-11-07,Norte,7,10,2.31,Correios,Em trânsito,1
SH004681,WH08,2023-03-02,Sul,9,7,4.19,Correios,Entregue,0
SH004682,WH01,2023-09-18,Norte,10,5,7.93,Total Express,Entregue,0
SH004683,WH11,2023-07-30,Norte,5,3,13.21,Total Express,Atrasado,0
SH004684,WH12,2023-12-07,Centro-Oeste,1,10,16.99,Jadlog,Entregue,1
SH004685,WH08,2023-07-19,Sul,5,5,15.24,Total Express,Entregue,1
SH004686,WH03,2024-02-08,Centro-Oeste,13,5,8.81,Jadlog,Entregue,0
SH004687,WH02,2024-05-15,Sudeste,3,5,2.24,Jadlog,Extraviado,1
SH004688,WH11,2024-01-11,Nordeste,7,7,13.56,Jadlog,Em trânsito,1
SH004689,WH10,2023-06-13,Norte,10,5,45.06,Azul Cargo,Entregue,0
SH004690,WH04,2023-09-11,Norte,1,7,20.34,Total Express,Entregue,1
SH004691,WH10,2023-01-06,Centro-Oeste,7,3,6.77,Azul Cargo,Entregue,0
SH004692,WH08,2023-06-06,Norte,8,5,7.38,Correios,Entregue,0
SH004693,WH05,2023-03-09,Nordeste,3,7,37.04,Correios,Atrasado,1
SH004694,WH11,2023-06-29,Sul,9,7,0.84,Jadlog,Em trânsito,0
SH004695,WH07,2023-05-27,Centro-Oeste,8,3,10.78,Azul Cargo,Entregue,0
SH004696,WH08,2024-01-01,Norte,14,10,1.82,Correios,Entregue,0
SH004697,WH03,2023-01-18,Nordeste,9,3,0.94,Correios,Entregue,0
SH004698,WH07,2024-05-20,Norte,12,5,4.02,Jadlog,Entregue,0
