transaction_id,customer_id,date,amount,category,payment_method,status
T009007,C00064,2023-08-12,80.33,Moda,Boleto,Concluído
T009008,C01049,2022-03-29,178.56,Esporte,Crédito,Concluído
T009009,C00072,2024-06-26,532.46,Eletrônicos,Débito,Cancelado
T009010,C01506,2022-03-19,10.96,Alimentação,Débito,Concluído
T009011,C01897,2023-03-17,176.77,Moda,Crédito,Concluído
T009012,C00900,2022-07-20,13.09,Esporte,Pix,Concluído
T009013,C00268,2023-07-30,152.58,Casa,Débito,Concluído
T009014,C01850,2023-02-19,247.8,Alimentação,Débito,Cancelado
T009015,C00095,2022-01-04,341.35,Alimentação,Boleto,Concluído
T009016,C00395,2022-03-24,37.28,Moda,Boleto,Concluído
T009017,C00869,2023-12-06,45.55,Casa,Pix,Concluído
T009018,C00364,2023-05-08,158.75,Moda,Débito,Cancelado
T009019,C01339,2022-01-06,1558.25,Esporte,Boleto,Concluído
T009020,C00117,2023-12-06,110.03,Eletrônicos,Crédito,Concluído
T009021,C00164,2023-12-30,139.45,Casa,Pix,Concluído
T009022,C00877,2022-12-13,141.61,Eletrônicos,Boleto,Concluído
T009023,C00790,2023-06-18,21.04,Esporte,Boleto,Concluído
T009024,C00577,2023-10-19,372.0,Alimentação,Boleto,Concluído
T009025,C00306,2024-03-07,72.96,Esporte,Crédito,Concluído
T009026,C00772,2023-03-27,304.07,Eletrônicos,Crédito,Concluído
T009027,C01764,2022-05-25,161.13,Casa,Boleto,Concluído
T009028,C00200,2022-01-02,236.55,Moda,Pix,Concluído
T009029,C01756,2022-10-15,13.87,Eletrônicos,Boleto,Concluído
T009030,C00180,2024-05-20,551.74,Casa,Débito,Concluído
T009031,C00358,2022-08-13,69.88,Eletrônicos,Boleto,Reembolsado
T009032,C00740,2023-03-13,277.24,Alimentação,Crédito,Concluído
T009033,C01276,2022-08-02,399.9,Alimentação,Débito,Concluído
T009034,C01323,2024-06-18,194.15,Moda,Crédito,Concluído
T009035,C01897,2022-06-15,102.87,Alimentação,Pix,Concluído
T009036,C00430,2023-01-08,953.08,Esporte,Pix,Concluído
T009037,C01028,2023-10-15,81.58,Moda,Boleto,Concluído
T009038,C00653,2024-04-08,742.33,Eletrônicos,Pix,Concluído
T009039,C00678,2023-05-22,42.47,Esporte,Débito,Concluído
T009040,C00254,2023-07-30,123.26,Casa,Crédito,Concluído
T009041,C00941,2022-11-29,37.27,Eletrônicos,Boleto,Concluído
T009042,C01689,2022-07-31,0.56,Alimentação,Pix,Reembolsado
T009043,C01603,2022-10-16,75.36,Eletrônicos,Crédito,Concluído
T009044,C01591,2023-09-02,22.81,Alimentação,Crédito,Cancelado
T009045,C01120,2022-06-15,1073.42,Esporte,Pix,Concluído
T009046,C00167,2022-05-06,358.51,Esporte,Boleto,Concluído
T009047,C01857,2022-06-06,0.93,Esporte,Crédito,Concluído
T009048,C01355,2024-02-01,63.29,Moda,Boleto,Concluído
T009049,C01922,2023-07-27,277.26,Alimentação,Crédito,Concluído
T009050,C00965,2022-02-01,127.1,Eletrônicos,Boleto,Concluído
T009051,C01912,2024-06-25,445.71,Eletrônicos,Boleto,Reembolsado
T009052,C00854,2022-10-01,175.73,Eletrônicos,Pix,Concluído
T009053,C01086,2022-10-28,265.08,Moda,Crédito,Concluído
T009054,C00174,2022-01-21,227.23,Moda,Pix,Cancelado
T009055,C01277,2023-06-08,254.14,Alimentação,Débito,Concluído
T009056,C01485,2024-01-26,65.37,Moda,Boleto,Concluído
T009057,C00624,2023-09-07,116.82,Esporte,Crédito,Concluído
T009058,C01239,2022-10-03,12.99,Eletrônicos,Pix,Reembolsado
T009059,C01263,2022-01-07,221.46,Esporte,Débito,Concluído
T009060,C00415,2024-05-08,153.7,Moda,Boleto,Reembolsado
T009061,C00739,2023-03-31,357.53,Eletrônicos,Crédito,Concluído
T009062,C01766,2022-05-10,57.79,Casa,Pix,Cancelado
T009063,C01769,2022-10-26,143.54,Esporte,Crédito,Concluído
T009064,C00675,2022-04-07,49.84,Casa,Boleto,Cancelado
T009065,C00126,2022-10-04,237.97,Alimentação,Débito,Concluído
T009066,C00941,2022-10-12,471.02,Esporte,Boleto,Concluído
T009067,C00253,2024-03-10,362.51,Eletrônicos,Crédito,Concluído
T009068,C01869,2022-06-22,721.49,Eletrônicos,Boleto,Concluído
T009069,C01974,2022-11-28,891.45,Casa,Pix,Concluído
T009070,C01735,2022-07-24,369.64,Eletrônicos,Crédito,Concluído
T009071,C00197,2022-04-13,84.5,Esporte,Crédito,Concluído
T009072,C01658,2023-09-17,61.88,Moda,Crédito,Concluído
T009073,C00413,2022-12-26,148.35,Moda,Débito,Concluído
T009074,C01480,2022-05-11,1274.2,Eletrônicos,Débito,Concluído
T009075,C00776,2022-02-08,133.04,Alimentação,Crédito,Concluído
T009076,C01078,2022-11-03,55.49,Esporte,Débito,Concluído
T009077,C01671,2024-06-02,722.14,Alimentação,Débito,Concluído
T009078,C01363,2023-06-04,121.91,Casa,Pix,Concluído
T009079,C01383,2024-05-27,293.52,Eletrônicos,Débito,Concluído
T009080,C01175,2022-02-15,387.97,Casa,Débito,Concluído
T009081,C01124,2022-07-13,463.13,Alimentação,Débito,Concluído
T009082,C00234,2023-06-02,430.48,Esporte,Crédito,Concluído
T009083,C01568,2024-05-29,452.35,Alimentação,Crédito,Concluído
T009084,C01086,2023-07-24,275.39,Moda,Débito,Concluído
T009085,C01965,2022-06-18,129.31,Alimentação,Pix,Concluído
T009086,C00196,2022-05-02,275.12,Alimentação,Débito,Concluído
T009087,C00542,2022-09-06,453.09,Alimentação,Pix,Concluído
T009088,C01779,2022-07-26,107.94,Alimentação,Boleto,Concluído
T009089,C01130,2022-04-25,87.92,Esporte,Pix,Concluído
T009090,C00295,2022-08-27,105.29,Eletrônicos,Débito,Concluído
T009091,C00645,2023-07-20,200.34,Esporte,Pix,Concluído
T009092,C01475,2022-03-17,13.47,Casa,Pix,Concluído
T009093,C01558,2022-06-18,377.37,Moda,Pix,Concluído
T009094,C00156,2022-02-17,37.37,Eletrônicos,Boleto,Concluído
T009095,C00406,2024-01-06,35.63,Moda,Débito,Concluído
T009096,C00896,2022-03-11,55.06,Moda,Pix,Concluído
T009097,C00726,2023-05-23,215.05,Eletrônicos,Débito,Concluído
T009098,C00738,2022-06-04,84.07,Eletrônicos,Boleto,Concluído
T009099,C00797,2023-07-13,114.75,Casa,Crédito,Concluído
T009100,C01707,2023-04-06,670.78,Esporte,Débito,Reembolsado
T009101,C00554,2023-01-08,469.66,Eletrônicos,Crédito,Concluído
T009102,C01596,2024-03-01,477.96,Casa,Boleto,Concluído
T009103,C00375,2022-07-21,215.48,Alimentação,Boleto,Concluído
T009104,C01613,2023-10-16,503.35,Eletrônicos,Crédito,Concluído
T009105,C00455,2022-11-13,376.91,Esporte,Débito,Cancelado
T009106,C00202,2023-03-27,765.66,Alimentação,Crédito,Concluído
T009107,C01756,2023-09-30,16.63,Alimentação,Boleto,Concluído
T009108,C01476,2024-04-23,7.29,Alimentação,Boleto,Reembolsado
T009109,C01211,2023-10-27,48.1,Alimentação,Débito,Concluído
T009110,C01632,2023-07-31,661.57,Moda,Débito,Concluído
T009111,C00854,2022-04-06,232.58,Esporte,Pix,Concluído
T009112,C00724,2023-11-24,138.83,Casa,Crédito,Concluído
T009113,C01392,2023-05-11,179.72,Eletrônicos,Débito,Cancelado
T009114,C00340,2022-12-28,442.41,Casa,Débito,Concluído
T009115,C00262,2023-04-02,661.66,Moda,Crédito,Concluído
T009116,C01865,2022-06-27,327.05,Alimentação,Boleto,Concluído
T009117,C01948,2022-05-09,356.62,Eletrônicos,Crédito,Concluído
T009118,C01613,2023-05-05,96.55,Esporte,Crédito,Concluído
T009119,C00543,2022-02-08,157.32,Eletrônicos,Boleto,Concluído
T009120,C00551,2023-04-03,541.16,Eletrônicos,Crédito,Concluído
T009121,C01330,2024-03-22,385.37,Casa,Débito,Reembolsado
T009122,C01870,2024-05-22,288.22,Alimentação,Crédito,Concluído
T009123,C01750,2022-12-16,16.87,Esporte,Débito,Concluído
T009124,C00638,2023-10-07,10.08,Eletrônicos,Boleto,Concluído
T009125,C00165,2024-06-09,34.93,Moda,Crédito,Concluído
T009126,C00758,2023-03-28,217.7,Moda,Pix,Concluído
T009127,C00621,2023-01-15,192.18,Alimentação,Crédito,Concluído
T009128,C01112,2022-04-19,714.82,Eletrônicos,Crédito,Concluído
T009129,C01224,2023-08-07,296.66,Alimentação,Débito,Concluído
T009130,C01295,2022-07-27,87.03,Eletrônicos,Débito,Concluído
T009131,C00051,2023-07-31,44.03,Esporte,Pix,Concluído
T009132,C00489,2022-08-29,473.5,Moda,Pix,Concluído
T009133,C00198,2023-08-14,153.87,Casa,Boleto,Concluído
T009134,C01047,2022-03-29,264.95,Alimentação,Boleto,Concluído
T009135,C00665,2023-02-03,208.18,Esporte,Crédito,Concluído
T009136,C01247,2023-11-21,28.42,Moda,Débito,Concluído
T009137,C01966,2022-09-19,14.69,Esporte,Crédito,Concluído
T009138,C01245,2023-08-01,118.31,Casa,Débito,Reembolsado
T009139,C00663,2022-11-21,112.18,Eletrônicos,Boleto,Concluído
T009140,C00266,2023-01-06,280.06,Eletrônicos,Débito,Concluído
T009141,C00073,2022-04-15,250.05,Esporte,Débito,Cancelado
T009142,C01905,2022-04-08,867.97,Esporte,Boleto,Reembolsado
T009143,C00077,2023-05-02,488.16,Alimentação,Boleto,Concluído
T009144,C00544,2022-04-06,171.58,Esporte,Débito,Cancelado
T009145,C00881,2023-04-17,173.3,Eletrônicos,Pix,Concluído
T009146,C00435,2022-02-15,280.31,Esporte,Débito,Concluído
T009147,C01961,2024-06-08,30.29,Moda,Boleto,Concluído
T009148,C01089,2022-01-31,2280.04,Moda,Pix,Concluído
T009149,C01985,2023-02-12,182.87,Eletrônicos,Pix,Concluído
T009150,C00357,2023-01-10,601.72,Esporte,Crédito,Concluído
T009151,C00936,2023-01-17,855.53,Esporte,Boleto,Cancelado
T009152,C00018,2024-06-29,217.85,Esporte,Crédito,Concluído
T009153,C00676,2023-12-17,27.27,Moda,Boleto,Concluído
T009154,C01823,2023-10-22,212.95,Eletrônicos,Pix,Concluído
T009155,C01590,2023-10-06,227.6,Alimentação,Pix,Concluído
T009156,C00575,2023-11-29,389.2,Moda,Boleto,Concluído
T009157,C01793,2023-12-02,12.36,Eletrônicos,Pix,Concluído
T009158,C00751,2023-05-04,156.99,Eletrônicos,Boleto,Concluído
T009159,C01460,2023-10-01,640.24,Alimentação,Débito,Cancelado
T009160,C00996,2024-05-25,1186.08,Casa,Boleto,Cancelado
T009161,C01465,2024-06-24,53.11,Alimentação,Boleto,Concluído
T009162,C01033,2024-03-19,511.21,Alimentação,Débito,Concluído
T009163,C01494,2022-11-05,39.53,Eletrônicos,Pix,Reembolsado
T009164,C00632,2023-08-22,459.99,Casa,Pix,Concluído
T009165,C01372,2023-09-25,81.18,Casa,Pix,Concluído
T009166,C01626,2024-04-23,802.39,Esporte,Crédito,Concluído
T009167,C00372,2024-03-26,297.27,Alimentação,Crédito,Cancelado
T009168,C00970,2024-06-29,127.34,Alimentação,Boleto,Concluído
T009169,C01848,2022-05-15,82.46,Casa,Boleto,Concluído
T009170,C01199,2022-11-24,67.05,Casa,Boleto,Concluído
T009171,C01539,2022-07-18,285.48,Casa,Débito,Concluído
T009172,C01154,2023-11-14,565.34,Eletrônicos,Débito,Concluído
T009173,C01590,2022-09-17,351.57,Eletrônicos,Crédito,Concluído
T009174,C01317,2022-05-04,450.14,Eletrônicos,Débito,Concluído
T009175,C01720,2024-01-24,380.11,Alimentação,Boleto,Concluído
T009176,C01951,2023-08-06,967.57,Casa,Débito,Concluído
T009177,C00353,2023-01-17,354.5,Eletrônicos,Boleto,Concluído
T009178,C00224,2023-05-22,59.0,Esporte,Pix,Concluído
T009179,C01548,2023-07-25,392.07,Casa,Pix,Concluído
T009180,C00954,2022-04-19,97.18,Casa,Crédito,Concluído
T009181,C01731,2022-02-10,1368.16,Casa,Boleto,Concluído
T009182,C01783,2023-03-21,118.17,Eletrônicos,Pix,Reembolsado
T009183,C01533,2024-03-08,86.61,Moda,Boleto,Concluído
T009184,C00368,2024-06-09,68.35,Esporte,Débito,Concluído
T009185,C01690,2022-05-26,268.61,Esporte,Pix,Concluído
T009186,C01614,2024-03-08,28.91,Moda,Débito,Concluído
T009187,C01676,2024-06-21,767.4,Esporte,Boleto,Concluído
T009188,C01524,2023-07-18,87.15,Eletrônicos,Crédito,Concluído
T009189,C01114,2022-06-25,87.53,Casa,Pix,Concluído
T009190,C00656,2022-10-06,11.79,Moda,Crédito,Concluído
T009191,C01973,2023-01-15,70.6,Casa,Pix,Concluído
T009192,C01096,2022-06-14,135.74,Esporte,Pix,Concluído
T009193,C00433,2024-04-18,115.35,Alimentação,Pix,Concluído
T009194,C01713,2023-05-01,79.71,Esporte,Crédito,Concluído
T009195,C01372,2024-02-03,10.4,Esporte,Pix,Cancelado
T009196,C01287,2023-09-07,89.38,Moda,Débito,Concluído
T009197,C01295,2023-07-19,376.64,Casa,Boleto,Concluído
T009198,C00509,2024-02-06,144.42,Moda,Pix,Concluído
T009199,C00508,2022-12-27,85.9,Eletrônicos,Pix,Concluído
T009200,C00617,2022-06-22,90.89,Casa,Débito,Concluído
T009201,C00420,2024-02-02,202.1,Eletrônicos,Crédito,Concluído
T009202,C01096,2022-06-26,89.99,Eletrônicos,Crédito,Concluído
T009203,C00074,2022-02-18,249.1,Moda,Débito,Concluído
T009204,C01679,2022-04-21,1138.01,Esporte,Pix,Concluído
T009205,C01527,2022-07-29,10.51,Alimentação,Débito,Concluído
T009206,C00574,2024-01-30,46.2,Esporte,Débito,Concluído
T009207,C00146,2023-11-18,49.34,Esporte,Boleto,Concluído
T009208,C00046,2023-09-11,148.13,Casa,Boleto,Concluído
T009209,C01765,2023-10-27,10.58,Moda,Pix,Concluído
T009210,C01129,2024-05-08,162.29,Casa,Débito,Concluído
T009211,C01133,2022-06-04,661.0,Alimentação,Crédito,Cancelado
T009212,C01341,2023-10-14,2.91,Moda,Crédito,Concluído
T009213,C00121,2023-10-25,113.51,Esporte,Boleto,Concluído
T009214,C01523,2022-09-30,357.71,Eletrônicos,Crédito,Cancelado
T009215,C01067,2023-07-10,41.96,Esporte,Débito,Concluído
T009216,C01964,2023-08-06,20.18,Esporte,Boleto,Concluído
T009217,C00099,2023-09-29,249.09,Moda,Boleto,Concluído
T009218,C00706,2023-10-26,2.5,Esporte,Pix,Reembolsado
T009219,C00311,2023-03-31,404.58,Alimentação,Boleto,Concluído
T009220,C01238,2024-05-10,17.3,Esporte,Boleto,Concluído
T009221,C01487,2022-11-12,185.77,Eletrônicos,Crédito,Concluído
T009222,C01765,2024-03-31,336.89,Moda,Boleto,Concluído
T009223,C00423,2024-01-02,69.27,Alimentação,Boleto,Concluído
T009224,C01413,2022-08-03,27.33,Moda,Pix,Concluído
T009225,C01721,2022-11-26,48.28,Eletrônicos,Pix,Concluído
T009226,C01136,2022-05-24,482.21,Casa,Boleto,Concluído
T009227,C01935,2023-09-11,305.86,Alimentação,Crédito,Concluído
T009228,C01883,2022-12-20,55.19,Eletrônicos,Débito,Concluído
T009229,C00272,2022-10-08,314.8,Casa,Crédito,Concluído
T009230,C00825,2022-11-18,308.28,Eletrônicos,Débito,Concluído
T009231,C01126,2022-11-02,1521.45,Casa,Pix,Concluído
T009232,C00210,2024-04-16,124.21,Casa,Boleto,Concluído
T009233,C00739,2024-04-25,500.35,Moda,Crédito,Concluído
T009234,C00793,2023-04-24,147.85,Esporte,Crédito,Reembolsado
T009235,C01046,2023-01-25,570.11,Esporte,Débito,Concluído
T009236,C00760,2022-03-05,24.02,Eletrônicos,Débito,Concluído
T009237,C00159,2024-03-06,48.19,Casa,Boleto,Concluído
T009238,C01915,2022-09-22,474.2,Esporte,Boleto,Reembolsado
T009239,C00741,2022-01-06,427.73,Eletrônicos,Pix,Concluído
T009240,C01954,2022-06-17,91.12,Eletrônicos,Boleto,Concluído
T009241,C00343,2022-12-21,227.08,Alimentação,Crédito,Concluído
T009242,C01424,2022-06-22,120.6,Moda,Crédito,Concluído
T009243,C01478,2024-04-29,2.59,Moda,Crédito,Concluído
T009244,C00699,2022-04-29,6.61,Casa,Débito,Concluído
T009245,C01167,2022-08-14,13.95,Esporte,Boleto,Concluído
T009246,C01874,2022-06-23,225.39,Casa,Boleto,Concluído
T009247,C01894,2022-05-09,81.86,Esporte,Débito,Cancelado
T009248,C00397,2022-07-06,38.86,Esporte,Crédito,Concluído
T009249,C00536,2022-03-04,708.11,Esporte,Débito,Concluído
T009250,C00141,2024-06-11,32.33,Esporte,Pix,Concluído
T009251,C00961,2022-10-01,280.2,Esporte,Crédito,Concluído
T009252,C00240,2023-08-21,561.46,Alimentação,Crédito,Cancelado
T009253,C00292,2022-07-29,44.73,Alimentação,Pix,Cancelado
T009254,C00817,2022-07-12,60.43,Esporte,Crédito,Concluído
T009255,C00082,2024-01-20,213.22,Eletrônicos,Crédito,Concluído
T009256,C00560,2023-06-16,177.55,Eletrônicos,Boleto,Concluído
T009257,C01889,2022-07-01,184.03,Moda,Crédito,Concluído
T009258,C00870,2023-07-14,202.24,Esporte,Crédito,Concluído
T009259,C00171,2022-08-16,748.45,Eletrônicos,Débito,Concluído
T009260,C01798,2023-07-20,13.84,Moda,Pix,Concluído
T009261,C00977,2023-09-06,357.25,Eletrônicos,Crédito,Concluído
T009262,C00580,2022-03-30,66.16,Moda,Débito,Concluído
T009263,C00526,2022-05-24,116.97,Casa,Crédito,Concluído
T009264,C00542,2023-10-22,23.38,Eletrônicos,Débito,Concluído
T009265,C00110,2024-01-12,147.48,Esporte,Débito,Concluído
T009266,C01236,2024-03-25,407.69,Esporte,Pix,Concluído
T009267,C01800,2022-09-07,25.99,Alimentação,Débito,Concluído
T009268,C01462,2022-08-13,80.6,Casa,Boleto,Concluído
T009269,C00322,2024-06-21,116.73,Casa,Crédito,Concluído
T009270,C00900,2023-11-04,27.43,Eletrônicos,Boleto,Cancelado
T009271,C00714,2022-06-17,359.2,Moda,Boleto,Concluído
T009272,C00084,2022-04-20,386.55,Alimentação,Pix,Concluído
T009273,C00956,2024-02-12,451.81,Casa,Boleto,Concluído
T009274,C00376,2022-06-22,219.21,Casa,Pix,Concluído
T009275,C01077,2023-05-26,176.93,Esporte,Crédito,Concluído
T009276,C01891,2024-05-28,76.14,Esporte,Crédito,Concluído
T009277,C01520,2022-10-24,266.17,Moda,Pix,Concluído
T009278,C01280,2024-06-22,147.0,Eletrônicos,Débito,Reembolsado
T009279,C00586,2022-08-31,883.19,Moda,Pix,Cancelado
T009280,C01244,2022-07-28,861.91,Eletrônicos,Pix,Concluído
T009281,C01679,2022-08-31,589.01,Alimentação,Boleto,Concluído
T009282,C00100,2022-09-11,111.61,Casa,Crédito,Concluído
T009283,C00129,2022-03-23,114.71,Moda,Crédito,Reembolsado
T009284,C00918,2023-03-10,478.78,Eletrônicos,Crédito,Concluído
T009285,C00219,2023-04-20,326.53,Alimentação,Pix,Concluído
T009286,C00477,2023-06-27,304.65,Moda,Pix,Concluído
T009287,C01807,2022-01-04,81.99,Casa,Crédito,Concluído
T009288,C01482,2022-07-13,447.96,Alimentação,Pix,Concluído
T009289,C00022,2022-02-25,216.53,Esporte,Crédito,Concluído
T009290,C01714,2022-09-18,148.04,Casa,Boleto,Concluído
T009291,C00560,2023-08-16,501.4,Esporte,Boleto,Concluído
T009292,C00629,2023-07-20,125.31,Alimentação,Pix,Concluído
T009293,C01019,2023-01-15,265.28,Alimentação,Débito,Concluído
T009294,C01353,2023-05-02,156.8,Esporte,Crédito,Concluído
T009295,C01912,2022-04-06,224.57,Eletrônicos,Boleto,Concluído
T009296,C01715,2024-05-10,10.35,Alimentação,Débito,Cancelado
T009297,C01504,2022-12-02,154.56,Moda,Boleto,Concluído
T009298,C01809,2024-02-08,203.26,Moda,Crédito,Concluído
T009299,C01898,2023-12-17,169.67,Alimentação,Crédito,Concluído
T009300,C00339,2023-12-24,470.0,Esporte,Boleto,Concluído
T009301,C01896,2022-11-25,93.17,Esporte,Pix,Concluído
T009302,C01883,2023-05-11,538.71,Casa,Crédito,Concluído
T009303,C00179,2024-04-08,129.15,Esporte,Débito,Concluído
T009304,C00421,2023-09-30,296.47,Eletrônicos,Débito,Concluído
T009305,C01506,2023-06-03,22.68,Eletrônicos,Pix,Concluído
T009306,C01007,2022-05-05,55.83,Moda,Boleto,Concluído
T009307,C00049,2024-02-22,358.0,Alimentação,Crédito,Concluído
T009308,C01851,2023-09-12,3.1,Moda,Crédito,Concluído
T009309,C01930,2022-09-17,864.66,Alimentação,Pix,Concluído
T009310,C00767,2024-04-10,52.87,Moda,Crédito,Concluído
T009311,C00030,2023-08-05,578.93,Alimentação,Crédito,Concluído
T009312,C00085,2023-07-04,181.39,Alimentação,Débito,Concluído
T009313,C00789,2023-11-18,207.86,Moda,Débito,Concluído
T009314,C01526,2023-12-01,21.97,Casa,Boleto,Cancelado
T009315,C01570,2024-01-09,113.62,Eletrônicos,Débito,Concluído
T009316,C00329,2024-02-09,42.47,Esporte,Boleto,Concluído
T009317,C00610,2023-12-10,186.6,Eletrônicos,Débito,Concluído
T009318,C00434,2022-01-08,200.03,Esporte,Boleto,Concluído
T009319,C00588,2023-07-17,309.18,Alimentação,Crédito,Concluído
T009320,C01711,2023-01-08,526.5,Moda,Crédito,Concluído
T009321,C01877,2022-08-10,157.86,Moda,Débito,Concluído
T009322,C01273,2024-05-29,66.43,Esporte,Crédito,Concluído
T009323,C01876,2023-06-15,101.46,Moda,Boleto,Concluído
T009324,C01158,2022-12-16,469.48,Moda,Pix,Concluído
T009325,C00690,2024-01-29,39.42,Moda,Pix,Concluído
T009326,C01389,2022-01-31,246.72,Eletrônicos,Crédito,Concluído
T009327,C01764,2023-08-15,3.29,Moda,Crédito,Concluído
T009328,C01599,2022-12-24,70.48,Casa,Débito,Concluído
T009329,C01804,2022-01-22,223.76,Esporte,Débito,Concluído
T009330,C00425,2022-10-16,152.39,Eletrônicos,Boleto,Concluído
T009331,C01439,2024-01-24,170.08,Eletrônicos,Boleto,Concluído
T009332,C00770,2022-08-02,270.12,Alimentação,Pix,Concluído
T009333,C01680,2023-12-13,66.83,Alimentação,Boleto,Concluído
T009334,C00512,2022-06-14,82.41,Moda,Crédito,Concluído
T009335,C01409,2022-05-20,288.37,Eletrônicos,Crédito,Concluído
T009336,C01412,2023-01-05,193.21,Eletrônicos,Débito,Cancelado
T009337,C01839,2022-11-16,3.67,Moda,Crédito,Concluído
T009338,C01012,2023-02-13,277.41,Esporte,Boleto,Concluído
T009339,C01473,2023-03-14,241.96,Eletrônicos,Boleto,Concluído
T009340,C00564,2024-03-07,20.47,Alimentação,Débito,Cancelado
T009341,C00303,2022-01-13,344.11,Moda,Boleto,Concluído
T009342,C00099,2023-05-16,184.59,Eletrônicos,Débito,Concluído
T009343,C01997,2022-01-26,57.27,Alimentação,Crédito,Cancelado
T009344,C01330,2023-06-18,204.88,Casa,Débito,Concluído
T009345,C00557,2024-05-10,226.25,Eletrônicos,Boleto,Concluído
T009346,C00042,2022-03-17,631.8,Moda,Boleto,Concluído
T009347,C00991,2023-01-01,338.84,Alimentação,Pix,Concluído
T009348,C00468,2023-05-06,89.86,Eletrônicos,Débito,Concluído
T009349,C00440,2022-04-02,31.43,Alimentação,Boleto,Concluído
T009350,C00327,2024-04-20,479.64,Moda,Pix,Concluído
T009351,C00569,2024-06-05,467.81,Eletrônicos,Crédito,Concluído
T009352,C00033,2022-09-23,48.19,Moda,Crédito,Concluído
T009353,C00412,2023-07-14,16.04,Esporte,Crédito,Concluído
